Gene	Mutations	MutationFreq%	Lenght	Corrected 
CATSPERG	1	0.2906976744186046	35168	8.265971178872971e-06
PADI3	1	0.2906976744186046	35135	8.273734863202069e-06
HMOX2	1	0.2906976744186046	35657	8.152611672844173e-06
RBPMS2	1	0.2906976744186046	35698	8.143248204902366e-06
PDCL2	1	0.2906976744186046	35726	8.13686599167566e-06
RCHY1	1	0.2906976744186046	35731	8.135727363314899e-06
COPB2	1	0.2906976744186046	35790	8.12231557470256e-06
PTCD3	1	0.2906976744186046	35934	8.089766639355614e-06
CLCN1	1	0.2906976744186046	35972	8.081220794468049e-06
HPS1	1	0.2906976744186046	36024	8.069555696718982e-06
ONECUT1	1	0.2906976744186046	36025	8.069331697948776e-06
KPNB1	1	0.2906976744186046	36029	8.068435827211542e-06
PLLP	1	0.2906976744186046	36125	8.04699444757383e-06
ADGRF4	1	0.2906976744186046	36157	8.039872622690063e-06
SAV1	1	0.2906976744186046	36248	8.019688656439105e-06
POTEC	1	0.2906976744186046	36261	8.016813502622781e-06
PGM2	1	0.2906976744186046	36277	8.013277680585624e-06
SLC22A14	1	0.2906976744186046	36281	8.012394212359213e-06
SYNCRIP	1	0.2906976744186046	36284	8.011731739020081e-06
EIF4E2	1	0.2906976744186046	32985	8.813026357999232e-06
HPGD	1	0.2906976744186046	32979	8.814629746766265e-06
ANO7	1	0.2906976744186046	37467	7.758765698310637e-06
ADAMTS10	1	0.2906976744186046	30495	9.532634019301676e-06
GPR174	1	0.2906976744186046	30630	9.490619471714157e-06
C10orf53	1	0.2906976744186046	30610	9.496820464508482e-06
ENOPH1	1	0.2906976744186046	30587	9.503961631366418e-06
AP3M1	1	0.2906976744186046	30587	9.503961631366418e-06
MAP2K3	1	0.2906976744186046	30560	9.512358456106174e-06
CD276	1	0.2906976744186046	30548	9.516095142680525e-06
KCTD14	1	0.2906976744186046	30476	9.538577057967077e-06
ARCN1	1	0.2906976744186046	30643	9.486593167072567e-06
PCF11	1	0.2906976744186046	30463	9.542647619033078e-06
ZNF493	1	0.2906976744186046	30458	9.54421414467807e-06
CD34	1	0.2906976744186046	30430	9.55299620172871e-06
SLX4	1	0.2906976744186046	30425	9.554566127152165e-06
GRIN1	1	0.2906976744186046	30410	9.559279000940633e-06
EBAG9	1	0.2906976744186046	30361	9.574706841625924e-06
MINA	1	0.2906976744186046	30639	9.487831666131552e-06
ZNF282	1	0.2906976744186046	30692	9.471447752463334e-06
ZNF726	1	0.2906976744186046	30283	9.599368438351704e-06
TSPAN16	1	0.2906976744186046	30857	9.420801582091737e-06
BACE1	1	0.2906976744186046	31027	9.36918407898297e-06
PRKRIR	1	0.2906976744186046	31015	9.372809105871504e-06
MICALL2	1	0.2906976744186046	31005	9.375832105099328e-06
FBXO47	1	0.2906976744186046	30971	9.386124904543109e-06
DCTN1	1	0.2906976744186046	30933	9.397655397750126e-06
PANK3	1	0.2906976744186046	30873	9.41591923099811e-06
FASTKD2	1	0.2906976744186046	30832	9.428440400188269e-06
DYNC1LI2	1	0.2906976744186046	30716	9.464047220295765e-06
SORBS3	1	0.2906976744186046	30802	9.43762334973718e-06
IL36B	1	0.2906976744186046	30778	9.44498259856406e-06
ZNF789	1	0.2906976744186046	30760	9.450509571476094e-06
TSN	1	0.2906976744186046	30750	9.453582907922103e-06
IL17RA	1	0.2906976744186046	30739	9.456965887589209e-06
SLC34A2	1	0.2906976744186046	30737	9.45758123494826e-06
THOP1	1	0.2906976744186046	30304	9.592716288892709e-06
MRO	1	0.2906976744186046	30282	9.599685437507584e-06
NLRP3	1	0.2906976744186046	32952	8.821852221977562e-06
ATG3	1	0.2906976744186046	29536	9.842147698354708e-06
PLCB2	1	0.2906976744186046	29759	9.768395255842086e-06
STKLD1	1	0.2906976744186046	29730	9.777923794773111e-06
CHIA	1	0.2906976744186046	29715	9.782859647269212e-06
ZNF777	1	0.2906976744186046	29699	9.788130052143329e-06
RP11-108K14.8	1	0.2906976744186046	29661	9.800670052210129e-06
YY1AP1	1	0.2906976744186046	29557	9.835154935162723e-06
CCDC112	1	0.2906976744186046	29503	9.853156438958908e-06
KCNJ5	1	0.2906976744186046	29807	9.752664623028304e-06
RNF20	1	0.2906976744186046	29491	9.85716572576734e-06
GPRC5B	1	0.2906976744186046	29476	9.862181924908558e-06
ZNF707	1	0.2906976744186046	29446	9.872229654914238e-06
RAC1	1	0.2906976744186046	29440	9.874241658240648e-06
OGFOD3	1	0.2906976744186046	29427	9.878603813457188e-06
IMPA1	1	0.2906976744186046	29417	9.88196194100706e-06
CCDC155	1	0.2906976744186046	29776	9.76281818977044e-06
USP16	1	0.2906976744186046	29859	9.73568017745419e-06
CAMK1G	1	0.2906976744186046	30225	9.617789062650278e-06
RBM34	1	0.2906976744186046	30100	9.657730047129722e-06
ZNF549	1	0.2906976744186046	30217	9.62033538798043e-06
ATP8B3	1	0.2906976744186046	30201	9.625432085646326e-06
ERCC5	1	0.2906976744186046	30164	9.637238907923504e-06
MTERF4	1	0.2906976744186046	30163	9.63755841324154e-06
CYP3A7	1	0.2906976744186046	30160	9.638517056319784e-06
CLCN7	1	0.2906976744186046	30143	9.643952971456214e-06
METTL14	1	0.2906976744186046	30041	9.67669766048416e-06
ASPG	1	0.2906976744186046	29896	9.723631068323678e-06
SPOCK2	1	0.2906976744186046	29998	9.690568518521387e-06
FBLIM1	1	0.2906976744186046	29987	9.694123267369349e-06
CEBPZ	1	0.2906976744186046	29984	9.695093196991883e-06
COL8A2	1	0.2906976744186046	29983	9.695416549998489e-06
NLRP9	1	0.2906976744186046	29964	9.701564357849574e-06
SDCBP	1	0.2906976744186046	29935	9.710962900237336e-06
COQ5	1	0.2906976744186046	31155	9.330690881675642e-06
CD200R1L	1	0.2906976744186046	31155	9.330690881675642e-06
PCID2	1	0.2906976744186046	31179	9.32350859291846e-06
LRRC17	1	0.2906976744186046	32111	9.052900078434324e-06
PATL1	1	0.2906976744186046	32321	8.994080456007075e-06
TACC3	1	0.2906976744186046	32313	8.996307195822259e-06
AIM1L	1	0.2906976744186046	32271	9.008015692683978e-06
ZNF611	1	0.2906976744186046	32260	9.01108724174224e-06
SERPINB2	1	0.2906976744186046	32196	9.028999702404169e-06
DGUOK	1	0.2906976744186046	32135	9.046138926983185e-06
GSTO1	1	0.2906976744186046	32103	9.05515604207098e-06
MPP3	1	0.2906976744186046	32371	8.980188267850998e-06
LGI2	1	0.2906976744186046	32099	9.056284445577888e-06
TMEM106B	1	0.2906976744186046	32097	9.056848752799472e-06
BCL9L	1	0.2906976744186046	32051	9.069847256516324e-06
PPP2CA	1	0.2906976744186046	32038	9.073527511661296e-06
KLKB1	1	0.2906976744186046	32033	9.074943789798166e-06
CMBL	1	0.2906976744186046	32027	9.076643907284623e-06
CTSO	1	0.2906976744186046	32332	8.991020488018206e-06
CLCA2	1	0.2906976744186046	32382	8.977137743765198e-06
PARK7	1	0.2906976744186046	31214	9.313054219856624e-06
ANP32B	1	0.2906976744186046	32602	8.916559549064617e-06
DDX24	1	0.2906976744186046	32915	8.83176893266306e-06
SLC27A5	1	0.2906976744186046	32901	8.835527017981357e-06
IGBP1	1	0.2906976744186046	32877	8.841976896268049e-06
TTYH3	1	0.2906976744186046	32841	8.851669389440171e-06
RECQL	1	0.2906976744186046	32759	8.873826259000723e-06
ELOVL4	1	0.2906976744186046	32739	8.879247210318111e-06
RDH12	1	0.2906976744186046	32565	8.926690447370019e-06
ENTPD6	1	0.2906976744186046	32382	8.977137743765198e-06
SUPT16H	1	0.2906976744186046	32543	8.93272514576421e-06
VWA9	1	0.2906976744186046	32536	8.934646988523625e-06
EWSR1	1	0.2906976744186046	32516	8.940142527328228e-06
TMF1	1	0.2906976744186046	32512	8.941242446438381e-06
GPC1	1	0.2906976744186046	32413	8.968551951951522e-06
CCDC34	1	0.2906976744186046	32407	8.970212436158998e-06
TMEM30A	1	0.2906976744186046	32024	9.0774942049277e-06
FZR1	1	0.2906976744186046	32023	9.077777672879014e-06
RAD54L	1	0.2906976744186046	32019	9.078911721746609e-06
FCRL2	1	0.2906976744186046	31399	9.258182566916292e-06
PLEKHA4	1	0.2906976744186046	31525	9.221179204396658e-06
PLA2G7	1	0.2906976744186046	31492	9.23084194140114e-06
CEP170B	1	0.2906976744186046	31479	9.234654036615034e-06
AADAT	1	0.2906976744186046	31477	9.235240792280226e-06
LMAN1	1	0.2906976744186046	31442	9.245521099758434e-06
XRCC2	1	0.2906976744186046	31417	9.252878200292982e-06
CCDC136	1	0.2906976744186046	31375	9.26526452330214e-06
MANEA	1	0.2906976744186046	31985	9.088562589295129e-06
ZNF701	1	0.2906976744186046	31352	9.27206157242296e-06
MLXIPL	1	0.2906976744186046	31349	9.272948879345582e-06
EPDR1	1	0.2906976744186046	31296	9.288652684643551e-06
LRP3	1	0.2906976744186046	31261	9.299052314980476e-06
ABCE1	1	0.2906976744186046	31236	9.306494891106563e-06
TTC21A	1	0.2906976744186046	31223	9.310369740851443e-06
AHCY	1	0.2906976744186046	31534	9.218547422420393e-06
ZBTB49	1	0.2906976744186046	31535	9.218255094929593e-06
SRPX2	1	0.2906976744186046	31593	9.201331763954188e-06
PYROXD2	1	0.2906976744186046	31617	9.194347168251404e-06
LHX2	1	0.2906976744186046	31631	9.190277715488118e-06
BMP8B	1	0.2906976744186046	31683	9.175194092055824e-06
TMEM143	1	0.2906976744186046	31703	9.169405873848048e-06
CADM3	1	0.2906976744186046	31704	9.169116654636786e-06
IKBIP	1	0.2906976744186046	31708	9.167959960218388e-06
CALB2	1	0.2906976744186046	31723	9.163624954090238e-06
EPHA2	1	0.2906976744186046	31732	9.161025917641643e-06
SEC62	1	0.2906976744186046	31738	9.159294045579576e-06
ZNF207	1	0.2906976744186046	31753	9.154967228879306e-06
PRPF3	1	0.2906976744186046	31754	9.154678919777182e-06
ITGA7	1	0.2906976744186046	31836	9.131099209027662e-06
CLCA1	1	0.2906976744186046	31891	9.115351491599656e-06
NFRKB	1	0.2906976744186046	31954	9.097379809056916e-06
RASAL1	1	0.2906976744186046	37420	7.768510807552236e-06
RNF149	1	0.2906976744186046	37482	7.755660701632908e-06
BPIFB2	1	0.2906976744186046	15999	1.816974025992904e-05
E2F7	1	0.2906976744186046	44321	6.558915061000533e-06
HIST2H2BE	1	0.2906976744186046	44448	6.540174460461767e-06
SHC2	1	0.2906976744186046	44444	6.540763082049426e-06
RXRG	1	0.2906976744186046	44433	6.542382337870607e-06
RBM44	1	0.2906976744186046	44419	6.544444368819755e-06
PFKFB4	1	0.2906976744186046	44331	6.55743552860537e-06
NT5M	1	0.2906976744186046	44328	6.557879318232373e-06
RCBTB2	1	0.2906976744186046	44293	6.56306130581818e-06
SUGP1	1	0.2906976744186046	44491	6.5338534629162e-06
HTR3B	1	0.2906976744186046	44283	6.564543378240062e-06
GBP7	1	0.2906976744186046	44267	6.566916086895536e-06
USP22	1	0.2906976744186046	44164	6.582231555534024e-06
LGSN	1	0.2906976744186046	44032	6.601963899405084e-06
WFDC3	1	0.2906976744186046	43988	6.608567664331288e-06
NPHS1	1	0.2906976744186046	43915	6.619553100731064e-06
EFCAB14	1	0.2906976744186046	44487	6.53444094721165e-06
KLB	1	0.2906976744186046	44603	6.517446683375661e-06
CYP4F22	1	0.2906976744186046	43792	6.638145652598755e-06
CDCA7L	1	0.2906976744186046	45004	6.459374153821986e-06
ACVR1B	1	0.2906976744186046	45379	6.40599560189966e-06
HNRNPUL1	1	0.2906976744186046	45291	6.418442392939097e-06
TNFSF11	1	0.2906976744186046	45277	6.420427025169615e-06
RSPH10B2	1	0.2906976744186046	45262	6.422554779254223e-06
PDE6B	1	0.2906976744186046	45209	6.430084151797312e-06
TMED10	1	0.2906976744186046	45143	6.4394850678644455e-06
DNAJC7	1	0.2906976744186046	44955	6.466414735148585e-06
SCYL3	1	0.2906976744186046	44636	6.512628246675434e-06
NBPF3	1	0.2906976744186046	44877	6.477653907761318e-06
SYDE2	1	0.2906976744186046	44835	6.483721967628072e-06
EZH1	1	0.2906976744186046	44774	6.492555376303316e-06
NDUFS1	1	0.2906976744186046	44692	6.504467788834796e-06
LETM1	1	0.2906976744186046	44677	6.506651619817907e-06
WDR48	1	0.2906976744186046	44658	6.509419911742681e-06
BLMH	1	0.2906976744186046	43853	6.628911919791227e-06
MEX3C	1	0.2906976744186046	43783	6.639510184743043e-06
PPEF2	1	0.2906976744186046	42707	6.806792198435962e-06
TMEM209	1	0.2906976744186046	43057	6.751461421339263e-06
OFD1	1	0.2906976744186046	43212	6.7272441548320985e-06
DDX1	1	0.2906976744186046	43168	6.734101056769011e-06
SLC30A4	1	0.2906976744186046	43149	6.737066314830115e-06
TMC3	1	0.2906976744186046	43125	6.740815638692282e-06
ZNF714	1	0.2906976744186046	43111	6.7430046720930776e-06
USPL1	1	0.2906976744186046	43077	6.748326819848287e-06
PVRL2	1	0.2906976744186046	43053	6.75208869111571e-06
TUFT1	1	0.2906976744186046	43278	6.716984944281267e-06
CHMP4B	1	0.2906976744186046	43018	6.757582277618779e-06
UBA2	1	0.2906976744186046	42899	6.776327523219763e-06
XRCC6	1	0.2906976744186046	42885	6.7785396856384446e-06
TM7SF3	1	0.2906976744186046	42855	6.783284900679143e-06
PRKD2	1	0.2906976744186046	42852	6.783759787608622e-06
CNR2	1	0.2906976744186046	42847	6.784551413601994e-06
AC004381.6	1	0.2906976744186046	43239	6.723043419565777e-06
SAMD4B	1	0.2906976744186046	43289	6.715278117272393e-06
SLC22A10	1	0.2906976744186046	43761	6.6428480706246345e-06
BIN2	1	0.2906976744186046	43630	6.6627933627917634e-06
ADGRA1	1	0.2906976744186046	43751	6.644366401193223e-06
C11orf73	1	0.2906976744186046	43720	6.649077639949787e-06
ERAP2	1	0.2906976744186046	43717	6.649533920868419e-06
WDR88	1	0.2906976744186046	43709	6.650750976197228e-06
SEC16A	1	0.2906976744186046	43663	6.657757699164158e-06
MORC2	1	0.2906976744186046	43644	6.6606560906105e-06
SNW1	1	0.2906976744186046	43608	6.666154705985247e-06
NAA60	1	0.2906976744186046	43304	6.712952023337444e-06
MNS1	1	0.2906976744186046	43593	6.66844847609948e-06
TOP3A	1	0.2906976744186046	43579	6.670590752853546e-06
HPS5	1	0.2906976744186046	43530	6.678099573135875e-06
RIMKLA	1	0.2906976744186046	43440	6.6919354147929255e-06
ADAMTSL2	1	0.2906976744186046	43355	6.705055343526805e-06
TCF3	1	0.2906976744186046	43324	6.709853070321407e-06
LRRC37A2	1	0.2906976744186046	45402	6.402750416690997e-06
KIAA1147	1	0.2906976744186046	45425	6.399508517745837e-06
IFT172	1	0.2906976744186046	45428	6.399085903376875e-06
ZBTB41	1	0.2906976744186046	47611	6.105683023221622e-06
FBXO28	1	0.2906976744186046	47936	6.064287266743254e-06
HAUS7	1	0.2906976744186046	47848	6.07544044513051e-06
ADH1B	1	0.2906976744186046	47789	6.082941145841191e-06
AQP9	1	0.2906976744186046	47742	6.088929546701116e-06
CIR1	1	0.2906976744186046	47690	6.095568765330356e-06
DGKZ	1	0.2906976744186046	47649	6.100813750941355e-06
TRIM22	1	0.2906976744186046	47479	6.122657899673638e-06
NOX5	1	0.2906976744186046	48067	6.0477598855473535e-06
GNA13	1	0.2906976744186046	47451	6.126270772346308e-06
MX2	1	0.2906976744186046	47394	6.133638739473448e-06
ZNF43	1	0.2906976744186046	47179	6.16159041986063e-06
EIF3C	1	0.2906976744186046	47169	6.1628966994976495e-06
SSX2IP	1	0.2906976744186046	47097	6.17231828818406e-06
CPNE3	1	0.2906976744186046	47063	6.176777392401774e-06
NLRP2	1	0.2906976744186046	48012	6.054687878417992e-06
NKTR	1	0.2906976744186046	48080	6.046124675927717e-06
SAFB	1	0.2906976744186046	45443	6.396973668521106e-06
HELQ	1	0.2906976744186046	48512	5.992283855924403e-06
KRIT1	1	0.2906976744186046	48668	5.973076239389427e-06
TMEM236	1	0.2906976744186046	48667	5.973198972992061e-06
CEP41	1	0.2906976744186046	48662	5.973812716670187e-06
FAM83F	1	0.2906976744186046	48580	5.983896138711499e-06
SMC1A	1	0.2906976744186046	48579	5.9840193173718e-06
A2M	1	0.2906976744186046	48565	5.985744351253055e-06
MCM8	1	0.2906976744186046	48325	6.01547179345276e-06
FLT4	1	0.2906976744186046	48118	6.0413498985536525e-06
HS3ST3B1	1	0.2906976744186046	48323	6.015720762754891e-06
KIAA2018	1	0.2906976744186046	48261	6.023449046198891e-06
RPS9	1	0.2906976744186046	48194	6.031822932701263e-06
LHFPL5	1	0.2906976744186046	48191	6.032198427478257e-06
CRHR2	1	0.2906976744186046	48187	6.032699159910446e-06
MAN2B2	1	0.2906976744186046	48173	6.034452378274233e-06
SLC6A1	1	0.2906976744186046	47061	6.1770398933002834e-06
TTLL3	1	0.2906976744186046	47052	6.178221423501757e-06
FAM91A1	1	0.2906976744186046	47013	6.183346615161863e-06
DDX42	1	0.2906976744186046	45714	6.359051371978052e-06
IL3RA	1	0.2906976744186046	46073	6.309501756312909e-06
ZNF445	1	0.2906976744186046	45965	6.324326648941688e-06
SPTBN5	1	0.2906976744186046	45907	6.33231695424673e-06
PPP5C	1	0.2906976744186046	45894	6.334110655392963e-06
OLFM1	1	0.2906976744186046	45758	6.352936632252385e-06
HECA	1	0.2906976744186046	45722	6.357938725747007e-06
SH2B3	1	0.2906976744186046	45700	6.360999440232049e-06
MED1	1	0.2906976744186046	46987	6.18676813626332e-06
DDX19B	1	0.2906976744186046	45642	6.369082739989585e-06
GOLGA5	1	0.2906976744186046	45642	6.369082739989585e-06
EMC2	1	0.2906976744186046	45595	6.375648084627802e-06
RFX1	1	0.2906976744186046	45509	6.3876963769497165e-06
RAD17	1	0.2906976744186046	45508	6.387836741201649e-06
DCP2	1	0.2906976744186046	45493	6.389942945477428e-06
CARD14	1	0.2906976744186046	46081	6.308406380473615e-06
RMDN1	1	0.2906976744186046	46100	6.305806386520708e-06
PLEKHG3	1	0.2906976744186046	46147	6.299384021032888e-06
BBS7	1	0.2906976744186046	46158	6.297882802950836e-06
SPAM1	1	0.2906976744186046	46177	6.295291474513386e-06
NT5E	1	0.2906976744186046	46207	6.2912042421841856e-06
HIF3A	1	0.2906976744186046	46391	6.266251523325746e-06
KAT7	1	0.2906976744186046	46402	6.264766053588308e-06
NET1	1	0.2906976744186046	46499	6.251697335826676e-06
SOGA3	1	0.2906976744186046	46529	6.247666496563533e-06
NEDD1	1	0.2906976744186046	46556	6.2440431828036056e-06
CD8B	1	0.2906976744186046	46585	6.2401561536675895e-06
PGM3	1	0.2906976744186046	46612	6.236541543349453e-06
NONO	1	0.2906976744186046	46708	6.223723439637849e-06
ELF4	1	0.2906976744186046	46761	6.216669327401139e-06
BTG4	1	0.2906976744186046	46841	6.206051843867652e-06
CLK3	1	0.2906976744186046	46914	6.196394986967742e-06
CDK5RAP1	1	0.2906976744186046	42722	6.804402284972722e-06
CHI3L2	1	0.2906976744186046	42669	6.812854166223831e-06
ACTB	1	0.2906976744186046	37493	7.753385283082299e-06
LIMK1	1	0.2906976744186046	39592	7.342333663836247e-06
KIAA1024	1	0.2906976744186046	39774	7.30873622010873e-06
CAPN12	1	0.2906976744186046	39717	7.319225380028821e-06
GRK6	1	0.2906976744186046	39697	7.322912925878647e-06
RNF138	1	0.2906976744186046	39687	7.324758092539236e-06
TFG	1	0.2906976744186046	39669	7.328081736837445e-06
UBE4A	1	0.2906976744186046	39611	7.33881180527138e-06
GART	1	0.2906976744186046	39560	7.348272861946528e-06
TTI2	1	0.2906976744186046	39799	7.304145190045091e-06
KDSR	1	0.2906976744186046	39502	7.359062184664184e-06
NOD2	1	0.2906976744186046	39489	7.361484829157603e-06
PPP2R1B	1	0.2906976744186046	39481	7.36297648029697e-06
TRUB1	1	0.2906976744186046	39481	7.36297648029697e-06
EFCC1	1	0.2906976744186046	39438	7.371004473315195e-06
ZNF430	1	0.2906976744186046	39416	7.375118591906958e-06
MPHOSPH8	1	0.2906976744186046	39782	7.307266462686759e-06
PEX3	1	0.2906976744186046	39811	7.301943543709141e-06
SDC3	1	0.2906976744186046	39292	7.398393424071175e-06
SLC12A9	1	0.2906976744186046	40190	7.233084708101634e-06
SUPT6H	1	0.2906976744186046	40481	7.181089262088502e-06
SH2D3C	1	0.2906976744186046	40393	7.196733949412142e-06
RECQL5	1	0.2906976744186046	40344	7.205474777379652e-06
SEC61A2	1	0.2906976744186046	40324	7.209048567071835e-06
NOVA2	1	0.2906976744186046	40310	7.211552329908327e-06
ACSM2B	1	0.2906976744186046	40201	7.2311055550509855e-06
ZMYM5	1	0.2906976744186046	40167	7.237226440077791e-06
COL10A1	1	0.2906976744186046	39838	7.296994688955386e-06
UBXN2B	1	0.2906976744186046	40142	7.241733705809493e-06
SLC45A2	1	0.2906976744186046	40070	7.254746054869095e-06
ZNF571	1	0.2906976744186046	40010	7.265625454101591e-06
SLC6A9	1	0.2906976744186046	39967	7.273442450486767e-06
ZNF727	1	0.2906976744186046	39905	7.2847431253879135e-06
PPP2CB	1	0.2906976744186046	39857	7.293516180811517e-06
WISP1	1	0.2906976744186046	39305	7.395946429680821e-06
TIA1	1	0.2906976744186046	39216	7.4127313958232515e-06
HAVCR1	1	0.2906976744186046	42654	6.81525002153619e-06
LY96	1	0.2906976744186046	37687	7.713473463491514e-06
HEPACAM2	1	0.2906976744186046	37935	7.663046643432309e-06
NOP58	1	0.2906976744186046	37925	7.665067222639542e-06
RNMT	1	0.2906976744186046	37896	7.670932932726532e-06
CDC16	1	0.2906976744186046	37836	7.683097431509796e-06
TEKT3	1	0.2906976744186046	37821	7.686144586832835e-06
ADGRB2	1	0.2906976744186046	37776	7.695300572284113e-06
ACOX1	1	0.2906976744186046	37670	7.716954457621573e-06
ZNF41	1	0.2906976744186046	38044	7.64109122118086e-06
ALDH3A2	1	0.2906976744186046	37624	7.726389390245712e-06
TECPR1	1	0.2906976744186046	37608	7.72967651612967e-06
NCKAP5L	1	0.2906976744186046	37604	7.730498734671968e-06
DHCR24	1	0.2906976744186046	37568	7.737906580563369e-06
RAD51	1	0.2906976744186046	37566	7.738318543858933e-06
LAMB3	1	0.2906976744186046	37555	7.740585126310868e-06
NISCH	1	0.2906976744186046	37950	7.66001777124123e-06
ZNF583	1	0.2906976744186046	38069	7.636073298973041e-06
CLGN	1	0.2906976744186046	39208	7.414243889476756e-06
FIGF	1	0.2906976744186046	38785	7.495105695980524e-06
FMR1	1	0.2906976744186046	39206	7.414622109335424e-06
BRD8	1	0.2906976744186046	39183	7.418974412847528e-06
LYPLAL1	1	0.2906976744186046	38996	7.454551092896827e-06
ALDH1A3	1	0.2906976744186046	38912	7.470643359853122e-06
ECD	1	0.2906976744186046	38900	7.472947928498834e-06
TRIM69	1	0.2906976744186046	38841	7.484299436641813e-06
INHBA	1	0.2906976744186046	38666	7.518172927600596e-06
OTOP1	1	0.2906976744186046	38203	7.609289176729698e-06
EML2	1	0.2906976744186046	38608	7.529467323316532e-06
LIPG	1	0.2906976744186046	38486	7.553335613433577e-06
L34079.2	1	0.2906976744186046	38344	7.581308012168909e-06
NUFIP2	1	0.2906976744186046	38309	7.588234472802857e-06
MOGAT1	1	0.2906976744186046	38272	7.595570506338959e-06
ZC3H12D	1	0.2906976744186046	38219	7.606103624338802e-06
LUC7L	1	0.2906976744186046	40494	7.178783879552641e-06
SLC22A9	1	0.2906976744186046	40509	7.176125661423502e-06
IL1RL1	1	0.2906976744186046	40535	7.171522743767229e-06
ZNF793	1	0.2906976744186046	41823	6.950665289878886e-06
SPON2	1	0.2906976744186046	42030	6.916432891234943e-06
XKR3	1	0.2906976744186046	41999	6.921537998966753e-06
SLC25A20	1	0.2906976744186046	41978	6.925000581700049e-06
RFT1	1	0.2906976744186046	41970	6.926320572280311e-06
CREG2	1	0.2906976744186046	41953	6.9291272237648e-06
RTN4R	1	0.2906976744186046	41831	6.94933600484341e-06
STEAP3	1	0.2906976744186046	41821	6.950997690600527e-06
SELE	1	0.2906976744186046	42065	6.910678103378216e-06
PSMC2	1	0.2906976744186046	41776	6.958485121088774e-06
CSDE1	1	0.2906976744186046	41763	6.96065116056329e-06
SRPRB	1	0.2906976744186046	41749	6.9629853270402806e-06
MDM4	1	0.2906976744186046	41741	6.964319839452927e-06
ZNF626	1	0.2906976744186046	41657	6.9783631663010935e-06
TEX264	1	0.2906976744186046	41630	6.982889128479574e-06
MIOS	1	0.2906976744186046	42057	6.91199263900432e-06
S100PBP	1	0.2906976744186046	42108	6.903621032074776e-06
ZRSR2	1	0.2906976744186046	40538	7.170992017825366e-06
PAPD7	1	0.2906976744186046	42443	6.849131174012314e-06
APOB	1	0.2906976744186046	42644	6.8168481947895285e-06
CDK7	1	0.2906976744186046	42635	6.8182871917111445e-06
TRIM4	1	0.2906976744186046	42573	6.828216813910334e-06
BRD9	1	0.2906976744186046	42510	6.838336260141253e-06
CRK	1	0.2906976744186046	42473	6.844293419786798e-06
TJP3	1	0.2906976744186046	42451	6.8478404376482215e-06
EPCAM	1	0.2906976744186046	42443	6.849131174012314e-06
PKD2L1	1	0.2906976744186046	42115	6.9024735704287e-06
GALNT12	1	0.2906976744186046	42411	6.8542989889086486e-06
ENOSF1	1	0.2906976744186046	42344	6.865144398701225e-06
DHX37	1	0.2906976744186046	42306	6.871310793235112e-06
PPAT	1	0.2906976744186046	42253	6.879929813708012e-06
BANF2	1	0.2906976744186046	42199	6.888733723988831e-06
MED24	1	0.2906976744186046	42118	6.901981917911693e-06
CSF2RA	1	0.2906976744186046	41581	6.991117924499282e-06
SRRM1	1	0.2906976744186046	41565	6.993809080202204e-06
PPIL4	1	0.2906976744186046	41548	6.996670704212108e-06
OLFML2B	1	0.2906976744186046	40677	7.14648755853688e-06
PADI1	1	0.2906976744186046	40879	7.111173815861559e-06
MRPL3	1	0.2906976744186046	40771	7.130010900360664e-06
RNF8	1	0.2906976744186046	40755	7.132810070386569e-06
SWI5	1	0.2906976744186046	40744	7.134735775049201e-06
ESCO2	1	0.2906976744186046	40691	7.144028763574369e-06
DEK	1	0.2906976744186046	40688	7.144555505765942e-06
LRRC23	1	0.2906976744186046	40672	7.147366109820137e-06
BTK	1	0.2906976744186046	41458	7.011859578817228e-06
ZNF112	1	0.2906976744186046	40662	7.14912386057264e-06
SMTN	1	0.2906976744186046	40652	7.15088247610461e-06
NLRP13	1	0.2906976744186046	40637	7.153522022260617e-06
KIF5A	1	0.2906976744186046	40607	7.15880696477466e-06
ZW10	1	0.2906976744186046	40548	7.169223498535184e-06
EIF3L	1	0.2906976744186046	40539	7.170815126633727e-06
NXPE1	1	0.2906976744186046	40947	7.099364408103271e-06
RBM39	1	0.2906976744186046	40965	7.096244951021717e-06
MAST1	1	0.2906976744186046	41001	7.090014253764656e-06
DSG1	1	0.2906976744186046	41086	7.075346210840789e-06
FLVCR1	1	0.2906976744186046	41088	7.075001811200463e-06
SLC6A20	1	0.2906976744186046	41125	7.068636460026861e-06
SOCS6	1	0.2906976744186046	41154	7.063655402114123e-06
ANAPC4	1	0.2906976744186046	41235	7.049779905871339e-06
NLRC4	1	0.2906976744186046	41279	7.042265423547195e-06
MTMR6	1	0.2906976744186046	41288	7.040730343407398e-06
DTX1	1	0.2906976744186046	41298	7.039025483524739e-06
HEATR3	1	0.2906976744186046	41305	7.0378325727782265e-06
NCAPH	1	0.2906976744186046	41325	7.0344264832088245e-06
LSP1	1	0.2906976744186046	41363	7.027963987588053e-06
INF2	1	0.2906976744186046	41389	7.02354911736463e-06
TMX3	1	0.2906976744186046	41420	7.018292477513391e-06
WDR76	1	0.2906976744186046	41432	7.016259761020579e-06
BOP1	1	0.2906976744186046	29393	9.890030769863732e-06
PLCD4	1	0.2906976744186046	29329	9.911612206983009e-06
ZNF382	1	0.2906976744186046	29297	9.922438284418358e-06
